26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,-1,-1,1610612776,-1,1610612776,-1073741772,1610612776,-1,-1,-1,-1,-1,-1,39,39,39,-1,-1,-1,-1,-1,-1,-1,-1,39,39,39,39,-1,39,39,-1,-1,26
26,-1,-1,1610612776,-1,1610612776,-1,-1,-1,33,33,33,197,-1,-1,-1,-1,-1,-1,186,-1,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
26,-1,-1,-1,-1,-1,-1,-1,33,33,-1610612538,-1073741625,-1610612539,-1,-1,174,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,-1,-1,174,-1,-1,-1,-1,26
26,-1073741784,-1073741784,-1073741784,-1,-1,33,33,33,-1610612538,-1610612539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
26,116,-1,-1,-1,33,33,-1610612538,-1073741625,-1610612539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
26,-1610612616,196,196,-1,33,-1073741625,-1610612539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,186,-1,-1,-1,-1,-1,-1,26
26,-1610612616,196,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,-1,-1,1610612852,26
26,-1610612616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206,206,-1,-1,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,1610612856,26
26,-1610612616,174,137,-1,-1,-1,-1,-1,-1610612536,206,-1,-1,-1,-1,-1610612533,-1610612534,-1,-1,-1,-1,-1,-1,186,-1,186,-1,-1,-1,186,-1,-1,-1,1610612856,26
26,-1610612616,-1,-1,-1,-1,-1,-1,-1610612684,-1610612535,-1,-1,-1,-1,206,-1610612531,-1610612532,-1,-1,186,-1,186,-1,-1,-1,-1,-1,186,-1,-1,-1,186,-1,1610612856,26
26,-1610612616,-1,137,-1,-1,-1,-1,-1,206,-1,31,-1,-1,-1,-1,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,-1073741708,26
26,-1610612616,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1610612536,-1,1610612776,-1,-1,186,-1,186,-1,186,-1,186,-1,-1,-1,186,-1,-1,-1,-1,26
26,-1610612616,-1,-1,-1,-1,-1,-1,-1,206,-1,31,-1,-1,-1610612535,-1,1610612776,-1,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,1610612852,26
26,-1610612616,137,-1,-1,-1,-1,-1,-1610612684,-1,-1,-1,-1,-1,-1,-1,1610612776,-1,-1,186,-1,186,-1,-1,-1,-1,-1,186,-1,-1,-1,186,-1,1610612856,26
26,-1610612616,174,-1,-1,-1,-1,-1,-1,-1,206,-1,-1,206,-1610612533,-1610612534,-1,-1,-1,-1,-1,-1,-1,186,-1,186,-1,-1,-1,186,-1,-1,-1,1610612856,26
26,-1610612616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206,-1,-1610612531,-1610612532,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,1610612856,26
26,-1610612616,196,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,186,-1,186,-1,-1,-1,-1073741708,26
26,-1610612616,196,196,-1,33,199,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,186,-1,-1,-1,-1,-1,-1,26
26,-1610612620,-1,-1,-1,33,33,198,199,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
26,40,40,40,-1,-1,33,33,33,198,197,-1,-1,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
26,-1610612684,-1,-1,-1,-1,-1,-1,33,33,198,199,197,-1,-1,-1,-1,-1,-1,186,-1,186,-1,186,-1,186,-1,-1,-1,174,-1,-1,-1,-1,26
26,-1,-1,1610612776,-1,1610612776,-1,-1,-1,33,33,33,-1610612539,-1,-1,-1,-1,-1,-1,186,-1,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
26,-1,-1,1610612776,-1,1610612776,-1,1610612776,-1,-1,-1,-1,-1,-1,39,39,39,-1,-1,-1,-1,-1,-1,-1,-1,39,39,39,39,-1,39,39,-1,-1,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
