-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,20,20,-1,-1,20,-1,-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1610612843,1610612857,-1073741715,1610612846,-1610612626,-1610612615,-1073741821,-1073741821,-1073741821,-1073741804,-1073741804,-1
-1,20,20,-1,-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1610612843,1610612846,-1610612626,109,-1610612615,-1073741821,-1073741821,-1073741821,-1073741821,-1,-1,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1,20,20,1610612843,109,-1610612615,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1073741821,-1,-1,-1
-1,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,20,20,20,20,20,-1,20,20,106,-1073741821,-1073741821,-1073741821,-1073741700,-1073741700,-1073741700,-1073741700,-1073741700,-1,-1,-1
-1,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,20,-1,-1,-1,20,20,-1,-1,-1,-1,-1,-1,20,-1073741804,-1073741804,-1073741804,-1073741804,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1,-1,-1,-1,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1,-1,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1,-1
-1,-1,-1,-1,-1,-1,162,162,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1
-1,156,156,156,156,-1,156,156,-1,156,156,156,156,156,156,-1,-1,156,156,156,156,156,156,156,156,156,156,156,-1,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1
-1,156,156,156,156,-1,156,156,-1,156,156,156,156,156,156,-1,-1,156,156,156,156,156,156,156,156,156,156,156,-1,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1
-1,156,156,156,156,-1,156,156,156,156,-1,-1,-1,-1,-1,-1,-1,156,156,156,156,156,156,156,156,156,156,156,-1,-1073741804,-1073741804,126,126,126,-1
-1,156,-1,-1,-1,-1,156,156,-1,-1,-1,-1,156,156,156,156,156,156,156,156,156,156,156,156,156,156,-1,-1,-1,-1073741804,-1073741788,-1073741788,-1073741788,-1073741788,-1
-1,156,-1,156,156,156,156,156,-1,-1,-1,-1,156,-1,-1,-1,156,156,156,156,156,156,156,156,156,156,-1,-1073741804,-1073741804,-1073741804,-1073741788,-1073741788,-1073741788,-1073741788,-1
-1,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,-1610612574,-1073741804,-1073741804,-1073741804,-1073741788,-1073741788,-1073741788,-1073741788,-1
-1,-1,-1,156,156,-1,-1,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,-1610612574,-1073741804,-1073741804,-1073741804,-1073741788,-1073741788,-1073741788,-1073741788,-1
-1,-1,156,156,156,-1,-1,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,-1,-1073741804,-1073741804,-1073741804,-1073741698,-1073741698,-1073741698,-1073741698,-1
-1,-1,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,-1,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1
-1,-1,156,-1,156,156,156,156,156,-1,-1,-1,-1,156,156,156,156,156,156,156,156,156,156,156,156,156,-1,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1
-1,156,156,-1,156,156,156,156,156,-1,-1,-1,-1,156,156,156,156,156,156,156,156,156,156,156,156,156,-1,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1073741804,-1
-1,156,156,-1,156,156,156,156,156,-1,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1073741804,-1073741804,-1,-1,-1073741804,-1073741804,-1073741804,-1
-1,156,156,-1,156,-1,-1,-1,-1,-1,-1,-1,-1,156,156,156,156,156,156,156,156,156,156,156,-1610612574,-1073741804,-1073741804,-1073741804,-1,-1,-1,-1,-1073741804,-1073741804,-1
-1,156,156,-1,156,156,156,156,156,156,-1,-1,-1,156,156,156,156,156,156,156,156,156,156,156,-1610612574,-1073741804,-1073741804,-1073741804,-1,-1,-1,-1,-1073741804,-1073741804,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
