-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,33,33,33,33,33,-1,-1,-1,-1,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,-1
-1,33,33,33,33,33,-1,20,20,-1,33,33,33,33,33,33,33,-1,33,33,33,33,33,-1,33,33,33,33,33,33,33,33,33,33,-1
-1,33,33,33,33,33,49,20,20,-1,33,33,33,33,33,33,33,-1,-1,-1,-1,-1,-1,-1,33,33,33,33,33,33,33,33,33,33,-1
-1,-1,-1,-1,-1,-1,-1,20,20,-1,-1,-1,-1,-1,33,-1,-1,-1,33,33,33,33,33,-1,-1,-1,-1,-1,-1,-1073741774,-1073741774,-1,-1,-1,-1
-1,20,20,20,20,20,20,20,20,20,20,-1,33,33,33,33,33,-1,33,33,33,33,33,49,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,-1,33,33,33,33,33,33,33,33,33,33,33,-1,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,-1,33,33,33,33,33,-1,33,33,33,33,33,-1,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,-1073741775,33,33,33,33,33,-1,-1,-1,-1,-1,-1,-1,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,-1,33,33,33,33,33,-1,33,33,33,33,33,49,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,-1,-1,20,20,20,20,50,-1,33,33,33,33,33,-1,33,33,33,33,33,-1,50,20,20,20,-1,-1,20,20,20,20,-1
-1,20,20,20,-1,-1,20,20,20,20,33,-1,33,33,33,33,33,-1,33,33,33,33,33,-1,33,20,20,20,-1,-1,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,-1,-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1,-1,20,20,20,20,20,20,-1
-1,20,20,20,20,20,-1,-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1,-1,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1
-1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
